period,minute,second,possession,duration,possession_team.name,play_pattern.id,play_pattern.name,player.id,player.name,position.name,shot.statsbomb_xg,shot.first_time,shot.technique.name,shot.outcome.name,shot.type.name,shot.body_part.name,match_id,location.x,location.y,location.x.GK,location.y.GK,player.name.GK,DistToGoal,DistToKeeper,AngleToGoal,avevelocity,distance.ToD1,DefendersBehindBall,TimeInPoss
1,45,48,106,1.6013,Chile Women's,4,From Throw In,25689,Rosario Balmaceda,Right Wing,0.009621036,NA,Normal,Post,Open Play,Right Foot,68343,90.5,27.7,119.4,40,Waraporn Boonsing,31.961539387207242,0.5999999999999943,67.36634545426841,20.928050566148663,7.3006848993775915,9,39.50799999999981
2,45,45,111,0.662766,Chile Women's,9,From Kick Off,26090,Javiera Grez,Right Center Forward,0.23353404,TRUE,Half Volley,Off T,Open Play,Right Foot,68343,111,38.6,114.7,39.5,Waraporn Boonsing,9.10823802938856,5.323532661682464,81.15818543980838,14.463516814686145,8.236504112789602,4,44.771999999999935
2,47,29,114,0.943983,Chile Women's,1,Regular Play,25686,Yanara Aedo,Right Center Midfield,0.05906516,TRUE,Normal,Post,Open Play,Right Foot,68343,105.9,49.9,117.6,42.2,Waraporn Boonsing,17.22846481843347,3.2557641192199474,125.07375449334829,20.974418970525385,4.237924020083418,4,45.97400000000016
2,52,35,123,1.674766,Chile Women's,5,Other,26090,Javiera Grez,Right Center Forward,0.039563846,NA,Normal,Off T,Open Play,Head,68343,111,49.1,119.1,42.6,Waraporn Boonsing,12.79882807135091,2.751363298439524,135.31654804727302,5.955737938510762,2.0124611797498075,1,45.315000000000055
2,54,59,130,0.373985,Chile Women's,4,From Throw In,26090,Javiera Grez,Right Center Forward,0.009372721,NA,Normal,Wayward,Open Play,Head,68343,105.3,36.6,118.5,38.3,Waraporn Boonsing,15.08807476121457,2.267156809750929,76.97692032939504,27.447595599884476,0.5830951894845285,4,5.429999999999836
2,60,4,135,2.0608,Chile Women's,3,From Free Kick,25685,Yesenia López,Center Defensive Midfield,0.003875811,NA,Normal,Off T,Open Play,Left Foot,68343,83,41.3,118.5,39.8,Waraporn Boonsing,37.022830793984404,1.513274595042156,92.01226719526531,17.973133474724015,3.436568055487922,9,35.64700000000039
2,65,27,153,2.096438,Chile Women's,1,Regular Play,25690,Francisca Alejandra Lara Lara,Left Wing Back,0.01777025,NA,Normal,Saved,Open Play,Left Foot,68343,95.3,37.8,119.1,40.5,Waraporn Boonsing,24.79778215889478,1.029563014098705,84.91016349071211,11.50765759512313,2.6683328128252755,4,2.7350000000001273
2,68,33,161,2.293013,Chile Women's,1,Regular Play,25685,Yesenia López,Center Defensive Midfield,0.011148818,NA,Normal,Off T,Open Play,Left Foot,68343,98.3,23.6,117.8,37.3,Waraporn Boonsing,27.200183822908258,3.4828149534536035,52.919457055000606,10.751441234379968,2.2022715545545237,5,28.472000000000662
2,70,14,166,0.5399,Chile Women's,4,From Throw In,25686,Yanara Aedo,Right Center Midfield,0.016236823,NA,Normal,Blocked,Open Play,Right Foot,68343,98.2,55.9,117.8,42,Waraporn Boonsing,26.982401672201085,2.973213749463703,126.10543298192063,22.26489216553308,5.100980297942734,7,8.819999999999709
2,72,46,170,2.328081,Chile Women's,3,From Free Kick,25694,María José Urrutia,Left Center Forward,0.027931351,NA,Normal,Off T,Open Play,Head,68343,105.4,41.5,117.9,39.9,Waraporn Boonsing,14.676852523616901,2.1023796041628584,95.86597114172649,7.089985053531336,4.589117562233505,2,20.29699999999957
2,77,31,182,1.150788,Chile Women's,4,From Throw In,25694,María José Urrutia,Left Center Forward,0.025270764,NA,Normal,Goal,Open Play,Head,68343,106.6,42.1,118.9,39.4,Waraporn Boonsing,13.563554106501737,1.2529964086141625,98.90674418377971,11.707574144394483,1.565247584249859,2,22.463999999999942
2,79,1,185,1.390361,Chile Women's,3,From Free Kick,26090,Javiera Grez,Right Center Forward,0.06714043,NA,Normal,Off T,Open Play,Head,68343,111.3,40.5,119.3,38.4,Waraporn Boonsing,8.71435597161374,1.7464249196573005,93.28924267849187,7.601154644214795,1.3152946437965882,4,3.918999999999869
2,80,12,188,1.037011,Chile Women's,3,From Free Kick,25694,María José Urrutia,Left Center Forward,0.23505074,TRUE,Half Volley,Blocked,Open Play,Right Foot,68343,110.4,45.6,113.8,44.1,Waraporn Boonsing,11.113955191559839,7.433034373659256,120.25643716352927,8.802728915837108,7.3246160308919865,1,4.747000000000298
2,83,36,189,0.278794,Chile Women's,5,Other,25690,Francisca Alejandra Lara Lara,Left Wing Back,0.76,NA,Normal,Post,Penalty,Left Foot,68343,108,40,119.4,40.1,Waraporn Boonsing,12,0.6082762530298166,90,43.4723074402207,30,0,0
2,92,55,207,2.139468,Chile Women's,2,From Corner,25687,Camila Alejandra Saez Oyaneder,Left Center Back,0.043218683,NA,Normal,Off T,Open Play,Head,68343,114.8,36,115.6,35.5,Waraporn Boonsing,6.5604877867426925,6.293647591023829,52.431407971172526,7.46460564339517,1.3416407864998803,4,2.2770000000000437
1,4,51,4,0.5547,Canada Women's,3,From Free Kick,5020,Christine Sinclair,Left Center Forward,0.050815947,NA,Normal,Blocked,Free Kick,Right Foot,68344,99.3,26.7,119.5,40.5,Sari van Veenendaal,24.604471138392714,0.7071067811865476,57.27876537096302,14.936956110674142,6.412487816752565,10,0
1,23,2,47,0.8111,Canada Women's,3,From Free Kick,15180,Sophie Schmidt,Left Defensive Midfield,0.05985859,NA,Normal,Blocked,Free Kick,Left Foot,68344,97.9,52.9,119.1,40,Sari van Veenendaal,25.58945095151515,0.9000000000000057,120.27255411936666,11.38074994540165,9.108786966440697,10,0
1,23,42,48,0.2499,Canada Women's,2,From Corner,15290,Ashley Lawrence,Right Back,0.010636577,NA,Normal,Blocked,Open Play,Right Foot,68344,97.6,51,118.9,42.1,Sari van Veenendaal,24.955159787106158,2.3706539182259383,116.15433577831291,10.92224414882449,3.395585369269939,10,4.382000000000062
1,24,14,49,1.1392,Canada Women's,4,From Throw In,25612,Jessie Fleming,Right Center Forward,0.05149802,TRUE,Half Volley,Off T,Open Play,Left Foot,68344,96.6,45.4,119.1,42.2,Sari van Veenendaal,24.014995315427406,2.376972864800947,102.99461679191648,22.65988712267737,10.600471687618443,4,19.968000000000075
1,27,1,59,1.7838,Canada Women's,1,Regular Play,26091,Jordyn Pamela Huitema,Right Midfield,0.014542856,NA,Normal,Off T,Open Play,Right Foot,68344,100.3,57.5,118.5,43.5,Sari van Veenendaal,26.350332066218826,3.8078865529319543,131.61548204769025,17.493355247122217,3.106444913401816,3,42.09699999999998
1,29,40,65,0.056,Netherlands Women's,4,From Throw In,10658,Danielle van de Donk,Left Center Midfield,0.31982818,TRUE,Volley,Blocked,Open Play,Right Foot,68344,118.1,39.8,119.6,39.3,Stephanie Labbe,1.9104973174542859,0.8062257748298602,83.99099404250548,16.46347224516598,0.8246211251235439,3,21.589999999999918
1,31,50,71,1.572979,Netherlands Women's,4,From Throw In,15623,Vivianne Miedema,Center Forward,0.04567354,NA,Normal,Wayward,Open Play,Left Foot,68344,99,51,118.9,41,Stephanie Labbe,23.706539182259394,1.4866068747318464,117.64597536373867,33.36647195715617,5.103920062069943,4,6.502999999999929
1,32,42,73,0.6384,Netherlands Women's,1,Regular Play,15623,Vivianne Miedema,Center Forward,0.106673576,NA,Normal,Post,Open Play,Right Foot,68344,113.3,49.7,118.5,43.7,Stephanie Labbe,11.788977903109332,3.9924929555354285,145.3663226034505,23.888743357923495,3.413209633175201,1,33.5329999999999
1,33,21,73,0.983032,Netherlands Women's,1,Regular Play,10658,Danielle van de Donk,Left Center Midfield,0.04808449,TRUE,Overhead Kick,Off T,Open Play,Right Foot,68344,107.5,30.2,119.1,39.4,Stephanie Labbe,15.883639381451596,1.0816653826392022,51.90355391972502,16.938233755713664,5.866856057549052,3,72.44200000000001
1,36,43,80,1.748365,Netherlands Women's,4,From Throw In,10648,Shanice van de Sanden,Right Wing,0.0093251495,NA,Normal,Off T,Open Play,Left Foot,68344,88.6,46.5,119.1,39.9,Stephanie Labbe,32.0657137765558,0.9055385138137475,101.69540285059733,18.168265979093146,3.61386219991853,8,19.184000000000196
1,42,19,91,1.4313,Canada Women's,1,Regular Play,4992,Janine Beckie,Left Midfield,0.012415012,NA,Normal,Saved,Open Play,Right Foot,68344,92.8,41.4,119.7,41.1,Sari van Veenendaal,27.236005580848307,1.1401754250991385,92.94644738001233,18.30517071124127,1.0440306508910542,7,9.896000000000186
1,44,25,99,0.3344,Canada Women's,4,From Throw In,4992,Janine Beckie,Left Midfield,0.03043155,TRUE,Normal,Blocked,Open Play,Right Foot,68344,100.2,25,119.2,39.2,Sari van Veenendaal,24.84028985338134,1.131370849898472,52.85331330197822,22.744972332304314,3.3376638536557244,6,5.710000000000036
2,53,55,133,0.805768,Netherlands Women's,3,From Free Kick,10652,Anouk Dekker,Right Center Back,0.1029224,NA,Normal,Goal,Open Play,Head,68344,114.5,40,118.8,39.9,Stephanie Labbe,5.5,1.2041594578792325,90,7.9601660581331455,0.565685424949241,2,1.4859999999998763
2,59,35,140,0.4433,Canada Women's,4,From Throw In,5020,Christine Sinclair,Left Center Forward,0.17593187,TRUE,Half Volley,Goal,Open Play,Left Foot,68344,115.8,33,119,36.2,Sari van Veenendaal,8.163332652783422,3.9293765408776973,30.963756532073543,14.730275404750294,-1.8110770276274808,0,22.769000000000233
2,70,6,160,1.264921,Canada Women's,4,From Throw In,8297,Adriana Leon,Left Center Forward,0.2607796,TRUE,Volley,Off T,Open Play,Right Foot,68344,111.6,37.4,119,37.8,Sari van Veenendaal,8.79317917479225,2.4166091947189168,72.80145877993411,13.522328843283601,2.8999999999999986,2,14.910000000000764
2,74,45,166,0.549836,Netherlands Women's,7,From Goal Kick,10656,Lineth Beerensteyn,Left Wing,0.8202734,TRUE,Normal,Goal,Open Play,Left Foot,68344,116.8,38.8,115.4,41.3,Stephanie Labbe,3.417601498127016,4.780167361086842,69.44395478041652,6.427588243429788,-0.6708203932499337,0,44.32499999999982
2,82,17,183,0.3834,Canada Women's,4,From Throw In,4992,Janine Beckie,Right Wing,0.19607495,NA,Normal,Off T,Open Play,Head,68344,117.1,40.9,119,38.8,Sari van Veenendaal,3.0364452901378,1.562049935181333,107.24145939893992,39.84810019862563,-1.4422205101855905,0,15.911999999999352
2,83,43,187,1.5141,Canada Women's,1,Regular Play,4992,Janine Beckie,Right Wing,0.011537782,NA,Normal,Off T,Open Play,Left Foot,68344,95.3,53.3,118.8,41.7,Sari van Veenendaal,28.05316381444346,2.080865204668485,118.30075576600638,23.305197573689092,2.220360331117452,7,30.274000000000342
2,91,30,202,1.561987,Netherlands Women's,7,From Goal Kick,10648,Shanice van de Sanden,Right Wing,0.016029464,NA,Normal,Off T,Open Play,Right Foot,68344,93.1,54,119.3,42.4,Stephanie Labbe,30.32507213511619,2.4999999999999996,117.49454717121301,17.40170919027836,3.0479501308256425,3,14.944000000000415
2,93,51,206,1.2743,Canada Women's,4,From Throw In,4992,Janine Beckie,Right Wing,0.0042603845,NA,Half Volley,Off T,Open Play,Right Foot,68344,97.7,18.9,118.9,36.3,Sari van Veenendaal,30.7001628660175,3.8600518131237576,46.58381157086193,20.5796176452975,2.256102834535698,8,2.5609999999996944
1,2,40,10,0.723105,United States Women's,2,From Corner,4999,Lindsey Horan,Center Defensive Midfield,0.5110064,TRUE,Normal,Goal,Open Play,Right Foot,68345,117.4,39.3,119.5,37.3,Rut Hedvig Lindahl,2.6925824035672474,2.745906043549199,74.9315118405077,3.7236395870132935,0.7615773105863923,4,1.9849999999999852
1,6,3,15,1.212626,United States Women's,1,Regular Play,5088,Crystal Alyssia Dunn,Left Back,0.010684988,TRUE,Normal,Off T,Open Play,Left Foot,68345,99.1,22.8,118,36.9,Rut Hedvig Lindahl,27.067508197098604,3.6891733491393444,50.54676369715632,25.385093977278004,1.4866068747318515,7,38.23599999999999
1,9,33,22,0.1624,United States Women's,1,Regular Play,5013,Tobin Heath,Right Wing,0.021820443,NA,Normal,Blocked,Open Play,Right Foot,68345,102.7,54.9,117,44.2,Rut Hedvig Lindahl,22.831995094603535,5.161395160225578,130.73738887720995,12.694290719266158,1.999999999999993,5,36.410999999999945
1,11,0,24,1.201642,United States Women's,2,From Corner,5088,Crystal Alyssia Dunn,Left Back,0.014725259,NA,Half Volley,Off T,Open Play,Right Foot,68345,100.1,33.2,119.3,39.3,Rut Hedvig Lindahl,21.029740844813094,0.9899494936611706,71.13426396006939,17.421711504078974,5.25547333738837,9,4.429000000000087
1,14,25,30,1.022808,United States Women's,4,From Throw In,5087,Samantha Mewis,Left Center Midfield,0.0187249,NA,Normal,Saved,Open Play,Right Foot,68345,94.4,33.7,118.5,40.3,Rut Hedvig Lindahl,26.363800939925177,1.5297058540778348,76.1745956154041,24.703342763120713,6.905070600652825,7,27.360000000000014
1,14,53,32,1.4631,United States Women's,8,From Keeper,10229,Stina Blackstenius,Center Forward,0.004659093,NA,Normal,Saved,Open Play,Right Foot,68345,85,37.6,119.5,39.4,Alyssa Naeher,35.082189213331596,0.7810249675906665,86.07728710948959,23.680397220302357,6.664082832618454,3,12.013000000000034
1,15,54,39,0.3895,Sweden Women's,4,From Throw In,26094,Julia Zigiotti-Olme,Right Defensive Midfield,0.023871146,NA,Half Volley,Blocked,Open Play,Right Foot,68345,95.4,43.9,119.1,40.3,Alyssa Naeher,24.907227866625377,0.9486832980505183,99.00850374202514,15.40864296598063,4.785394445602161,7,23.96799999999996
1,17,38,42,1.852053,United States Women's,1,Regular Play,5085,Alex Morgan,Center Forward,0.046030574,NA,Half Volley,Off T,Open Play,Left Foot,68345,103.5,48.3,118,41.7,Rut Hedvig Lindahl,18.469975636150686,2.6248809496813394,116.70378160696558,9.536348708941931,1.6278820596099637,5,38.53200000000004
1,20,10,46,0.7416,Sweden Women's,1,Regular Play,10220,Kosovare Asllani,Center Attacking Midfield,0.06979793,NA,Normal,Saved,Open Play,Right Foot,68345,105,50.4,118.9,41.5,Alyssa Naeher,18.25267103741258,1.860107523773824,124.7348595397863,21.770035813662542,2.5961509971494348,2,12.820000000000164
1,30,20,62,1.183013,United States Women's,4,From Throw In,5013,Tobin Heath,Right Wing,0.05263883,TRUE,Half Volley,Wayward,Open Play,Left Foot,68345,106.4,38.6,118.9,38.1,Rut Hedvig Lindahl,13.671868928570074,2.195449840010011,84.1226073933569,3.2879859035829146,2.9546573405388195,4,4.916999999999916
1,31,7,62,1.227732,United States Women's,4,From Throw In,4949,Rose Lavelle,Right Center Midfield,0.020607203,NA,Normal,Off T,Open Play,Left Foot,68345,99.2,53.2,118.6,41.8,Rut Hedvig Lindahl,24.634934544260513,2.280350850198277,122.39984017391934,22.673389702083867,2.6476404589747395,7,51.978999999999814
1,37,35,77,1.769787,United States Women's,4,From Throw In,5013,Tobin Heath,Right Wing,0.0155093465,NA,Normal,Off T,Open Play,Left Foot,68345,93.3,48.1,119.1,41.2,Rut Hedvig Lindahl,27.901612856607414,1.5000000000000056,106.8762646167112,17.167726428450642,2.5,7,15.467000000000098
1,39,26,81,0.9086,United States Women's,1,Regular Play,13881,Eva Sofia Jakobsson,Right Wing,0.01436671,NA,Normal,Off T,Open Play,Right Foot,68345,110,59.2,118.3,43.7,Alyssa Naeher,21.648094604375697,4.07185461430047,152.48799737614854,21.70711305669824,1.6000000000000014,3,8.611000000000331
1,41,18,83,0.2277,United States Women's,3,From Free Kick,4949,Rose Lavelle,Right Center Midfield,0.02914755,NA,Normal,Blocked,Open Play,Left Foot,68345,100.5,34.5,119.3,39,Rut Hedvig Lindahl,20.26079958935481,1.2206555615733719,74.24882633654697,18.091638053619633,3.0232432915661964,8,72.70499999999993
1,46,0,95,0.0329,United States Women's,1,Regular Play,8298,Megan Rapinoe,Left Wing,0.013546236,NA,Normal,Blocked,Open Play,Right Foot,68345,94.8,37.8,118.9,40,Rut Hedvig Lindahl,25.295849461917665,1.0999999999999943,85.01063743035775,33.43465045592731,1.3038404810405384,7,37.01200000000017
2,45,22,99,1.663496,United States Women's,1,Regular Play,4949,Rose Lavelle,Right Center Midfield,0.027354926,TRUE,Normal,Wayward,Open Play,Left Foot,68345,99.7,50.3,118.7,42,Rut Hedvig Lindahl,22.763567382991617,2.385372088375311,116.90274341328656,11.424259547290067,1.208304597359452,7,12.403999999999996
2,48,58,106,0.1362,United States Women's,1,Regular Play,5087,Samantha Mewis,Left Center Midfield,0.029807134,NA,Half Volley,Blocked,Open Play,Right Foot,68345,105,30.9,119.2,37.1,Rut Hedvig Lindahl,17.5445148123281,3.0083217912982625,58.7562076747543,15.43597359884633,2.0124611797498093,4,36.403999999999996
2,53,50,108,0.9156,Sweden Women's,3,From Free Kick,10229,Stina Blackstenius,Center Forward,0.18215187,NA,Normal,Off T,Open Play,Head,68345,117.4,34.8,119.8,38.5,Alyssa Naeher,5.813776741499454,1.513274595042156,26.565051177077923,7.6460400276046885,8.44037913840368,1,1.199999999999818
2,65,30,131,0.592274,Sweden Women's,1,Regular Play,10220,Kosovare Asllani,Center Attacking Midfield,0.06075281,NA,Normal,Wayward,Open Play,Head,68345,109.6,39.3,119.5,40.1,Alyssa Naeher,10.423531071570714,0.5099019513592787,86.14936117608923,26.393220745356547,3.705401462729784,3,34.91100000000006
2,71,18,141,0.928315,Sweden Women's,1,Regular Play,26093,Nathalie Björn,Left Defensive Midfield,0.057682958,NA,Normal,Off T,Open Play,Head,68345,112.8,40.2,119,40.8,Alyssa Naeher,7.202777242147645,1.280624847486568,91.59114027119459,7.9946894385114895,0.9219544457292917,4,65.16700000000037
2,85,7,162,1.417898,United States Women's,2,From Corner,5087,Samantha Mewis,Left Center Midfield,0.012400148,NA,Normal,Wayward,Open Play,Head,68345,104.2,40.2,119.1,40.1,Rut Hedvig Lindahl,15.80126577208294,0.9055385138137475,90.72522429905919,11.586397040379984,0.9219544457292794,2,32.90099999999984
2,89,31,168,0.1723,United States Women's,1,Regular Play,5097,Carli Lloyd,Center Forward,0.4481048,NA,Normal,Saved,Open Play,Left Foot,68345,110.2,35.8,113.7,37.9,Rut Hedvig Lindahl,10.66208234820947,6.640783086353594,66.8014094863518,23.68929963082827,-1.3928388277184094,0,30.938000000000102
2,90,18,169,0.241536,United States Women's,4,From Throw In,5088,Crystal Alyssia Dunn,Left Back,0.037572876,NA,Normal,Off T,Open Play,Right Foot,68345,111.3,28.2,118.4,36.7,Rut Hedvig Lindahl,14.660491124106315,3.6674241641784446,36.400911289222535,44.47166581371264,2.886173937932359,4,25.41399999999976
1,11,43,37,1.754914,Cameroon Women's,3,From Free Kick,25616,Gabrielle Onguene,Left Wing,0.036100082,NA,Normal,Off T,Open Play,Right Foot,68346,97.7,33.9,118.7,40.5,Erin Nayler,23.119256043393783,1.3928388277184094,74.70140954541057,14.349951465987798,4.159326868617078,3,31.603000000000065
1,14,30,44,1.870634,Cameroon Women's,2,From Corner,25623,Yvonne Patrice Leuko,Left Back,0.0017116878,TRUE,Normal,Off T,Open Play,Right Foot,68346,80.2,40.2,118.9,39.5,Erin Nayler,39.800502509390505,1.208304597359452,90.28791606655706,22.284919661930626,4.101219330881969,10,4.770999999999958
1,18,0,49,0.6108,Cameroon Women's,6,From Counter,25616,Gabrielle Onguene,Left Wing,0.1665184,NA,Lob,Saved,Open Play,Left Foot,68346,99.1,29.3,110.7,36.3,Erin Nayler,23.479778533878896,10.008995953640904,62.88929122950629,20.047477045145925,-2.376972864800942,0,7.1059999999999945
1,21,12,57,0.4914,Cameroon Women's,1,Regular Play,25626,Raissa Feudjio Tchuanyo,Center Defensive Midfield,0.008850881,TRUE,Normal,Blocked,Open Play,Right Foot,68346,89.4,55.9,118.7,41.2,Erin Nayler,34.48434427388753,1.769180601295413,117.45674228459988,28.667538173074213,3.6687872655688287,6,29.87999999999988
1,28,49,67,1.9063,Cameroon Women's,1,Regular Play,25628,Ajara Nchout,Left Center Midfield,0.00436262,NA,Normal,Off T,Open Play,Right Foot,68346,81.3,41,118.7,40.7,Erin Nayler,38.71291774072319,1.476482306023339,91.48018172056223,20.981088928396513,1.0440306508910542,5,3.3129999999998745
1,39,2,85,1.860891,New Zealand Women's,4,From Throw In,18145,Ria Percival,Right Center Midfield,0.012978581,NA,Normal,Saved,Open Play,Right Foot,68346,83.3,41.5,115,43.2,Annette Ngo,36.73064115966396,5.936328831862333,92.34048666073674,17.310630259263636,2.051828452868323,8,5.831000000000131
1,41,4,91,0.102,Cameroon Women's,1,Regular Play,25616,Gabrielle Onguene,Left Wing,0.0196897,NA,Normal,Blocked,Open Play,Left Foot,68346,96.6,47.8,118.7,40.4,Erin Nayler,24.665765749313362,1.3601470508735412,108.43494882292201,20.61156474669483,3,6,13.489000000000033
